"ZONA";"NOM_LOCALIDADE";"NOM_LOCAL";"ENDEREÄO_LOCAL";"BAIRRO_LOCAL";"CEP";"NñMERO DAS SEÄôES";"QTDE. DE SEÄôES";"APTOS"
48;"JUAZEIRO";"ESCOLA MUNICIPAL 15 DE JULHO";"RUA DA BISNAGA, S/N - PROJETO MANIÄOBA NH2 - ZONA RURAL";"DISTRITO ITAMOTINGA";48901000;90,277;2;566
48;"JUAZEIRO";"ASSOCIAÄéO DE PEQUENOS PRODUTORES DE CANOA E OLIVEIRA";"POVOADO CANOA - ZONA RURAL";"DISTRITO MASSAROCA";48900000;91;1;147
48;"JUAZEIRO";"UNIVERSIDADE FEDERAL DO VALE DO SéO FRANCISCO - UNIVASF";"AVENIDA ANT‚NIO CARLOS MAGALHéES, N 510 - ZONA URBANA";"COUNTRY CLUB";48902300;"93,94,95,96,97,98,99,100,101,158,161,164,221,222,242,245,282,284,303,314";20;7291
48;"JUAZEIRO";"COLêGIO ESTADUAL RUY BARBOSA";"AV. ANT‚NIO CARLOS MAGALHéES, S/N - ZONA URBANA";"SANTO ANT‚NIO";48903210;"102,103,104,105,106,107,108,109,110,111,156,162,266";13;4964
48;"JUAZEIRO";"ESCOLA ESTADUAL JUTAHY MAGALHéES";"PRAÄA IMACULADA CONCEIÄéO, 04 - ZONA URBANA";"PIRANGA";48900120;"112,113,114,115,116,117,118,119,120,121,122";11;3439
48;"JUAZEIRO";"ESCOLA MUNICIPAL EDUCANDÜRIO JOéO XXIII";"RUA IMACULADA CONCEIÄéO, S/N - ZONA URBANA";"PIRANGA";48900010;"123,124,125,126,127,128";6;1405
48;"JUAZEIRO";"ESCOLA MUNICIPAL PROFESSORA GUIOMAR LUSTOSA RODRIGUES";"RUA DAS ALGAROBAS, S/N - ZONA URBANA";"QUIDê";48901260;"92,129,130,131,257,305";6;1983
48;"JUAZEIRO";"ESCOLA MUNICIPAL PROFESSORA HAYDEE FONSECA FALCéO";"QUADRA 23, S/N - ZONA URBANA";"JOéO PAULO II";48914072;"178,192,235,275,308";5;1662
48;"JUAZEIRO";"COLêGIO ESTADUAL ANTONãLIO DA FRANÄA CARDOSO";"AV ALFA, N 380  - ZONA URBANA";"DOM JOSê RODRIGUES";48913062;"137,138,139,140,248,261,279,293";8;3003
48;"JUAZEIRO";"COLêGIO ESTADUAL PEDRO RAYMUNDO MOREIRA REGO";"AVENIDA IRMé DULCE, S/N - ZONA URBANA";"ALTO DA ALIANÄA";48909241;"143,144,145,160,246,255,278,307";8;3015
48;"JUAZEIRO";"ESCOLA ESTADUAL DOM AVELAR BRANDéO VILELA";"QUADRA 13, S/N - ZONA URBANA";"JOéO PAULO II";48900000;"133,134,135,136,146,147,148,149,281";9;3051
48;"JUAZEIRO";"ESCOLA MUNICIPAL CENTRO EDUCACIONAL ARGEMIRO JOSê";"RUA DO CRUZEIRO, S/N - ZONA URBANA";"ARGEMIRO";48900000;"152,153,154,155,165,177,226,236,251,260,276,283";12;4872
48;"JUAZEIRO";"ESCOLA MUNICIPAL JOCA DE SOUZA OLIVEIRA";"RUA CARLOS DRUMOND DE ANDRADE, 59 - ZONA URBANA";"MARINGÜ";48902190;"184,244,264,291";4;1655
48;"JUAZEIRO";"COLêGIO ESTADUAL DONA GUIOMAR BARRETO MEIRA";"PARQUE RESIDENCIAL, S/N - ZONA URBANA";"JOéO PAULO II";48908390;"181,234,253,268,280,288,297,312";8;3245
48;"JUAZEIRO";"CRECHE MARIAH VIANA TANURI";"AV GASPAR DE LEMOS, 217 - ZONA URBANA";"NOSSA SENHORA DA PENHA";48900000;182,273;2;838
48;"JUAZEIRO";"ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES";"CAMINHO 22, S/N - ZONA URBANA";"DOM JOSê RODRIGUES";48913146;187,223;2;670
48;"JUAZEIRO";"CENTRO COMUNITÜRIO DO POVOADO DE MINA";"POVOADO MINA - ZONA RURAL";"DISTRITO ITAMOTINGA";48900000;205;1;115
48;"JUAZEIRO";"ESCOLA MUNICIPAL SéO SEBASTIéO";"POVOADO ITAPARICA, S/N - ZONA RURAL";"DISTRITO ITAMOTINGA";48920000;204;1;190
48;"JUAZEIRO";"CENTRO COMUNITÜRIO DE BOM CONSELHO";"POVOADO BOM CONSELHO - ZONA RURAL";"DISTRITO ITAMOTINGA";48900000;203;1;171
48;"JUAZEIRO";"ESCOLA MUNICIPAL CORAÄéO DE JESUS";"POVOADO JUREMA VERMELHA - ZONA RURAL";"DISTRITO ITAMOTINGA";48900010;202;1;393
48;"JUAZEIRO";"ESCOLA MUNICIPAL DE TEMPO INTEGRAL SéO JOSê";"PROJETO CURAÄÜ NH IV - POVOADO SéO JOSê - ZONA RURAL";"DISTRITO ITAMOTINGA";48900000;201;1;292
48;"JUAZEIRO";"ESCOLA MUNICIPAL MANOEL LUIZ DA SILVA";"POVOADO DE CAMPOS - ZONA RURAL";"DISTRITO ITAMOTINGA";48900010;200,296;2;465
48;"JUAZEIRO";"CENTRO COMUNITÜRIO DE MULUNGU";"PROJETO MANIÄOBA - POVOADO MULUNGU - ZONA RURAL";"DISTRITO ITAMOTINGA";48900000;198;1;116
48;"JUAZEIRO";"ESCOLA MUNICIPAL NOSSA SENHORA DAS GROTAS";"PROJETO MANIÄOBA - POVOADO BUQUEIRéO - ZONA RURAL";"DISTRITO ITAMOTINGA";48900000;197;1;294
48;"JUAZEIRO";"EMEI CAIC MISAEL AGUILAR";"RUA TANCREDO NEVES, S/N - ZONA URBANA";"ANT‚NIO CONSELHEIRO";48916807;"196,229,247,258,285,301";6;2329
48;"JUAZEIRO";"ESCOLA MUNICIPAL ELISEU SANTOS";"PARQUE DAS UVAS/CAJ - PROJETO CURAÄÜ - ZONA RURAL";"DISTRITO ITAMOTINGA";48900010;230;1;387
48;"JUAZEIRO";"ESCOLA MUNICIPAL 25 DE JULHO";"PROJETO MANDACARU II, TOURéO, MANIÄOBA - ZONA RURAL";"DISTRITO ITAMOTINGA";48923000;199;1;429
48;"JUAZEIRO";"CODEFAS - COLêGIO DEM. ESTADUAL PROF. FLORENTINA ALVES DOS SANTOS";"PRAÄA SANTA TEREZINHA, S/N - ZONA URBANA";"PIRANGA";48900130;"210,225,232,299,304,309";6;2474
48;"JUAZEIRO";"ESCOLA MUNICIPAL ANTONILA DA FRANÄA CARDOSO";"FAZENDA ANGICO- ZONA RURAL";"DISTRITO PINHôES";48915000;220;1;284
48;"JUAZEIRO";"ESCOLA MUNICIPAL PROFESSORA MARIA JOSê LIMA DA ROCHA";"QUADRA 09, S/N - ZONA URBANA";"JOéO PAULO II";48914140;"150,151,157,167,168,208";6;1618
48;"JUAZEIRO";"COLêGIO ESTADUAL ARTUR OLIVEIRA DA SILVA";"RUA AURENILDES GONÄALVES DA CUNHA, S/N - ZONA URBANA";"PALMARES";48901665;"132,171,179,193,211,240,259,286,306";9;3489
48;"JUAZEIRO";"ESCOLA MUNICIPAL PROFESSORA HELENA ARAñJO PINHEIRO";"RUA DA SAUDADE S/N - ZONA URBANA";"PADRE VICENTE";48916231;"209,224,292";3;899
48;"JUAZEIRO";"ESCOLA MUNICIPAL ANÜLIA BARBOSA DE SOUZA";"AVENIDA CHEFFY KHOURY, S/N - ZONA URBANA";"ANT‚NIO GUILHERMINO";48913642;"219,233,252,274,290,313";6;2230
48;"JUAZEIRO";"COLêGIO ESTADUAL MISAEL AGUILAR SILVA";"AVENIDA EDêSIO SANTOS, S/N - ZONA URBANA";"DOM JOSê RODRIGUES";48913190;"141,142,159,249,294";5;1680
48;"JUAZEIRO";"ESCOLA MUNICIPAL PROFESSORA CARMEM COSTA SANTOS";"AVENIDA IRMé DULCE, S/N - ZONA URBANA";"ALTO DA ALIANÄA";48909241;"170,207,228,238,265,300";6;2043
48;"JUAZEIRO";"INSTITUTO FEDERAL DE EDUCAÄéO, CIâNCIA E TECNOLOGIA DA BAHIA - IFBA";"RODOVIA BA 210, S/N - ZONA URBANA";"DOM JOSê RODRIGUES";48918900;"289,302,310";3;1004
48;"JUAZEIRO";"COLêGIO ESTADUAL PROFESSOR PEDRO RAIMUNDO RODRIGUES RâGO";"PRAÄA ANT‚NIO TANURI, S/N- ZONA URBANA";"PIRANGA";48900010;"243,250,256,263,272,287,315";7;2295
48;"JUAZEIRO";"ESCOLA MUNICIPAL RAIMUNDO CLEMENTINO DE SOUZA";"TRAVESSA DA RODOVIA S/N - ZONA RURAL";"DISTRITO PINHôES";48924000;"40,41,42,189";4;1081
49;"JANDAãRA";"CRECHE MUNICIPAL JAIME PAULO DOS SANTOS";"PRAÄA FRANCISCO TOMAS DOS SANTOS, S/N - ZONA URBANA";"CENTRO";48310000;"1,2,3,4,5,146,171";7;2423
49;"JANDAãRA";"ESCOLA MUNICIPAL MONTEIRO DAVI";"DISTRITO ABADIA - ZONA RURAL";"DISTRITO ABADIA";48310000;6,7;2;730
49;"JANDAãRA";"ESCOLA PROFESSORA NAIR VILANOVA OLIVEIRA FARIA";"DISTRITO ABADIA - ZONA RURAL";"DISTRITO ABADIA";48310000;8,58;2;436
49;"JANDAãRA";"ESCOLA JOANA DE ALMEIDA PINTO";"RUA DIREITA, S/N - ZONA RURAL";"DISTRITO PONTE DE ITABATINGA";48310000;9,73;2;664
49;"JANDAãRA";"ESCOLA MUNICIPAL RURAL DO COQUEIRO";"POVOADO COQUEIRO - ZONA RURAL";"DISTRITO COQUEIRO";48310000;11;1;414
49;"JANDAãRA";"ESCOLA MUNICIPAL DOUTOR ALCIDES DE FARIA";"DISTRITO CACHOEIRA DO ITANHY- ZONA RURAL";"POVOADO CACHOEIRA DO ITANHY";48310000;"53,70,156";3;1026
49;"JANDAãRA";"ESCOLA MUNICIPAL NOVA GERAÄéO";"PRAÄA ARGEMIRO GOMES, 74 - ZONA URBANA";"CENTRO";48310000;"12,57,61,68";4;1632
49;"JANDAãRA";"ESCOLA MUNICIPAL MARIA TEREZINHA DE SOUZA";"POVOADO MONTE BELO - ZONA RURAL";"POVOADO MONTE BELO";48310000;147,172;2;450
49;"JANDAãRA";"ESCOLA MUNICIPAL AGNALDO FONTES DANTAS";"POVOADO MALHADINHA - ZONA RURAL";"POVOADO MALHADINHA";48310000;150;1;325
49;"JANDAãRA";"ESCOLA RURAL PROFESSORA ALAãDE CARDOSO DE MATOS";"POVOADO TAUÜ - ZONA RURAL";"POVOADO TAUÜ";48310000;154;1;213
49;"JANDAãRA";"ESCOLA MUNICIPAL ELISIÜRIO MATEUS DE SOUZA";"POVOADO DE TERRA DURA - ZONA RURAL";"POVOADO TERRA DURA";48310000;152;1;165
49;"JANDAãRA";"ESCOLA MUNICIPAL GARCIA DÜVILA";"DISTRITO DE MANGUE SECO - ZONA RURAL";"DISTRITO MANGUE SECO";48310000;76;1;378
49;"JANDAãRA";"ESCOLA MUNICIPAL ERÜCLITO DE OLIVEIRA";"POVOADO GAMELEIRA - ZONA RURAL";"POVOADO GAMELEIRA";48310000;155;1;119
49;"JANDAãRA";"ESCOLA MUNICIPAL MARECHAL COSTA E SILVA";"POVOADO MARCANAã - ZONA RURAL";"POVOADO MARCANAã";48330000;10;1;186
49;"RIO REAL";"COLêGIO ANT‚NIO GUIMARéES DE CARVALHO";"RUA PROF. EDVALDO MACHADO BOAVENTURA S/N - ZONA URBANA";"CENTRO";48330000;"13,14,15,16,17,47,117";7;1785
49;"RIO REAL";"ESCOLA MUNICIPAL LAISA DE SOUZA GUIMARéES";"RUA MARIVALDO ALVES MACEDO S/N - ZONA URBANA";"CENTRO";48330000;18,19;2;842
49;"RIO REAL";"ESCOLA ESTADUAL REUNIDAS MARQUâS DE ABRANTES";"RUA JOAQUIM MATOS S/N - ZONA URBANA";"CENTRO";48330000;"21,22,32,71";4;1668
49;"RIO REAL";"ESCOLA DE 1. GRAU TIRADENTES";"AVENIDA FRANCISCO BENJAMIM S/N - ZONA URBANA";"CENTRO";48330000;"28,29,30,34,35";5;1897
49;"RIO REAL";"ESCOLA MUNICIPAL RAIMUNDO GUIMARéES DO NASCIMENTO";"RUA LAURO DE FREITAS, 04 - ZONA URBANA";"CENTRO";48330000;"36,37,38,39";4;1567
49;"RIO REAL";"ESCOLA ESTADUAL JOSê CARVALHO BAPTISTA";"AVENIDA DOUTOR ANT‚NIO CARLOS MAGALHéES, 431 - ZONA URBANA";"CENTRO";48330000;"40,41,42,67,139,151";6;2120
49;"RIO REAL";"ESCOLA MUNICIPAL RECANTO DE FADAS";"RUA CORONEL OTÜVIO DE SOUZA LEITE S/N - ZONA URBANA";"CENTRO";48330000;"23,24,25,26,43,44";6;1758
49;"RIO REAL";"ESCOLA MUNICIPAL JOSEFA ALVES";"POVOADO LORETO - ZONA RURAL";"POVOADO LORETO";48330000;"54,55,56,167";4;1349
49;"RIO REAL";"ESCOLA MUNICIPAL TIRADENTES";"POVOADO PALMEIRAS - ZONA RURAL ";"POVOADO PALMEIRAS";48330000;116,12;2;736
49;"RIO REAL";"ESCOLA MUNICIPAL ANT‚NIO EZEQUIEL GONÄALVES";"POVOADO PUBA-ZONA RURAL";"POVOADO PUBA";48330000;121,123;2;728
49;"RIO REAL";"ESCOLA MUNICIPAL DOIS DE JULHO";"POVOADO LAGOA DE BAIXO - ZONA RURAL";"POVOADO LAGOA DE BAIXO";48330000;119,162;2;499
49;"RIO REAL";"ESCOLA MUNICIPAL PRINCESA ISABEL";"POVOADO MUCAMBO DO RIO AZUL -ZONA RURAL ";"POVOADO MUCAMBO DO RIO AZUL";48330000;122,124;2;469
49;"RIO REAL";"ESCOLA MUNICIPAL SANTA LUZIA";"POVOADO LAGOA SECA - ZONA RURAL";"POVOADO LAGOA SECA";48330000;127,128;2;670
49;"RIO REAL";"ESCOLA MUNICIPAL JOANA ANGêLICA";"POVOADO MOMBAÄA - ZONA RURAL";"POVOADO MOMBAÄA";48330000;136;1;326
49;"RIO REAL";"ESCOLA MUNICIPAL SENHORA SANTANA";"POVOADO SACO DA CANDEIA - ZONA RURAL ";"POVOADO SACO DA CANDEIA";48330000;126,135;2;750
49;"RIO REAL";"ESCOLA MUNICIPAL SAO JOSê";"POVOADO SãTIO - ZONA RURAL";"POVOADO SãTIO";48330000;125,148;2;482
49;"RIO REAL";"ESCOLA MUNICIPAL R‚MULO GALVéO";"RUA JOAQUIM MATOS, 191 - ZONA URBANA";"CENTRO";48330000;"62,118,138,149,173";5;1818
49;"RIO REAL";"ESCOLA MUNICIPAL JOSê  MARTINS BARBOSA";"POVOADO TANQUE DO MARQUES - ZONA RURAL";"POVOADO TANQUE DO MARQUES";48330000;143,161;2;568
49;"RIO REAL";"CRECHE YEDA BARRADAS CARNEIRO";"PRAÄA JOSê MARTINS BARBOSA, S/N - ZONA URBANA";"CENTRO";48330000;"51,69,77,145";4;1605
49;"RIO REAL";"ESCOLA MUNICIPAL EDINA CARDOZO DA SILVA";"RUA PAULO MAGALHéES, S/N - ZONA URBANA";"CENTRO";48330000;"27,49,50,75";4;895
49;"RIO REAL";"ESCOLA MUNICIPAL ANA MARIA DA CONCEIÄéO";"POVOADO OLHOS D'ÜGUA - ZONA RURAL";"POVOADO OLHOS D'AGUA";48330000;153;1;376
49;"RIO REAL";"ESCOLA MUNICIPAL MARIA LñCIA DE SOUZA NASCIMENTO";"RUA MARTILIANO BISPO DOS SANTOS, S/N - ZONA URBANA";"CAMPéO";48330000;"48,65,66";3;1058
49;"RIO REAL";"ESCOLA MUNICIPAL JOSAPHAT CARLOS BORGES";"RUA MARQUES DE ABRANTES, 87 - ZONA URBANA";"CENTRO";48330000;157,166;2;834
49;"RIO REAL";"ESCOLA MUNICIPAL GETñLIO VARGAS";"POVOADO TABOA - ZONA RURAL";"POVOADO TABOA";48330000;159;1;289
49;"RIO REAL";"ESCOLA MUNICIPAL MONTEIRO LOBATO";"POVOADO BACIAS - ZONA RURAL";"POVOADO BACIAS";48330000;160;1;287
49;"RIO REAL";"ESCOLA MUNICIPAL JOéO ALVES DA FONSECA COSTA";"POVOADO MARIBONDO - ZONA RURAL";"POVOADO MARIMBONDO";48330000;158;1;329
49;"RIO REAL";"CRECHE ESCOLA DIVA MARIA DOS SANTOS MATOS ";"RUA DR. JOSê CARVALHO BAPTISTA, 147 - ZONA URBANA";"CENTRO";48330000;"20,45,46,52,72,74,164";7;2241
49;"RIO REAL";"ESCOLA MUNICIPAL DJALMA FARIAS";"LOTEAMENTO BELA VISTA, S/N - ZONA URBANA";"CENTRO";48330000;163,17;2;763
49;"RIO REAL";"CRECHE BETEL";"LOTEAMENTO RAIMUNDO GUIMARéES - ZONA URBANA";"CENTRO";48330000;"31,33,165";3;921
49;"RIO REAL";"CRECHE MUNICIPAL ARLETE MAGALHéES";"POVOADO TEOT‚NIO - ZONA RURAL";"POVOADO DE TEOT‚NIO";48330000;169;1;201
49;"RIO REAL";"ESCOLA MUNICIPAL JOSê BONFIM DANTAS CARDOSO";"POVOADO MASSARANDUBA - ZONA RURAL";"POVOADO MASSARANDUBA";48330000;168;1;218
50;"CANSANÄéO";"EDUCANDÜRIO SENHORA SANTANA";"RUA ALTO SéO BORGES, S/N - ZONA URBANA";"CENTRO";48840000;"164,165,166,167,168,169,170,171,172,173,174,175,176,184";14;4884
50;"CANSANÄéO";"PREDIO ESTADUAL JOAO CORDEIRO";"RUA JURACY MAGALHAES, S/N - ZONA URBANA";"CENTRO";48840000;"177,178,179";3;1229
50;"CANSANÄéO";"COLêGIO ESTADUAL LUãS EDUARDO MAGALHéES";"RUA SANTO ANTONIO, S/N - ZONA URBANA";"CENTRO";48840000;"180,181,182,269,300,309,324";7;2446
50;"CANSANÄéO";"PRêDIO ESCOLAR ALEXANDRINO JOSê DE FRANCA";"PRAÄA JOéO ANDRADE, S/N - ZONA URBANA";"CENTRO";48840000;"185,186,187,188,189,190";6;1329
50;"CANSANÄéO";"PRêDIO ESCOLAR DO POVOADO SãTIO DAS FLORES";"POVOADO SãTIO DAS FLORES - ZONA RURAL";"POVOADO SITIO DAS FLORES";48840000;192,193;2;575
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO LAGE NOVA";"POVOADO LAGE NOVA - ZONA RURAL";"POVOADO LAGE NOVA";48840000;194,195;2;469
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO CAETANO";"POVOADO CAETANO - ZONA RURAL";"POVOADO CAETANO";48840000;197,198;2;461
50;"CANSANÄéO";"PRêDIO ESCOLAR DO POVOADO BELA VISTA";"POVOADO BELA VISTA - ZONA RURAL";"POVOADO BELA VISTA";48840000;"199,200,201,202";4;1196
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO SANTO AMBROSIO";"POVOADO SANTO AMBROSIO - ZONA RURAL";"POVOADO SANTO AMBROSIO";48840000;203;1;134
50;"CANSANÄéO";"PRêDIO ESCOLAR DO POVOADO DEIXAI";"POVOADO DEIXAI - ZONA RURAL";"POVOADO DEIXAI";48840000;"204,205,253";3;1063
50;"CANSANÄéO";"PRêDIO ESCOLAR DO POVOADO JATOBA";"POVOADO JATOBA - ZONA RURAL";"POVOADO JATOBA";48840000;"206,207,208";3;1091
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO LAGOA DO CURRAL";"POVOADO LAGOA DO CURRAL - ZONA RURAL";"POVOADO LAGOA DO CURRAL";48840000;209,21;2;630
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO CACIMBAS";"POVOADO CACIMBAS - ZONA RURAL";"POVOADO CACIMBAS";48840000;"211,212,213";3;742
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO NOVO ACORDO";"POVOADO NOVO ACORDO - ZONA RURAL";"POVOADO NOVO ACORDO";48840000;215;1;280
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO ANGICO";"POVOADO ANGICO - ZONA RURAL";"POVOADO ANGICO";48840000;216,217;2;542
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO POCINHOS";"POVOADO POCINHOS - ZONA RURAL";"POVOADO POCINHOS";48840000;218;1;367
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO RIACHO DAS PEDRAS";"POVOADO RIACHO DAS PEDRAS - ZONA RURAL";"POVOADO RIACHO DAS PEDRAS";48840000;219,291;2;437
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO CEDRO";"POVOADO CEDRO - ZONA RURAL";"POVOADO CEDRO";48840000;220,255;2;507
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO LAGES";"POVOADO LAGES - ZONA RURAL";"POVOADO LAGES";48840000;221,292;2;426
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO SAO DOMINGOS";"POVOADO SAO DOMINGOS - ZONA RURAL";"POVOADO SAO DOMINGOS";48840000;222;1;357
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO BARROCAS";"POVOADO BARROCAS - ZONA RURAL";"POVOADO BARROCAS";48840000;223;1;282
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO LAGOA DO JANUARIO";"POVOADO LAGOA DO JANUARIO - ZONA RURAL";"POVOADO LAGOA DO JANUARIO";48840000;224;1;284
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO MONTEIRO DE CIMA";"POVOADO MONTEIRO DE CIMA - ZONA RURAL";"POVOADO MONTEIRO DE CIMA";48840000;225,319;2;435
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO MANDACARU";"POVOADO MANDACARU - ZONA RURAL";"POVOADO MANDACARU";48840000;226;1;389
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO MALHADOR";"POVOADO MALHADOR - ZONA RURAL";"POVOADO MALHADOR";48840000;227;1;262
50;"CANSANÄéO";"PREDIO ESCOLAR N. SRA. DAS GRACAS";"POVOADO NOSSA SENHORA DAS GRACAS - ZONA RURAL";"POVOADO NOSSA SENHORA DAS GRACAS";48840000;228;1;141
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO ALTO LINDO";"POVOADO ALTO LINDO - ZONA RURAL";"POVOADO ALTO LINDO";48840000;"229,277,320";3;886
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO LAGOA DAS MOCAS";"POVOADO LAGOA DAS MOCAS - ZONA RURAL";"POVOADO LAGOA DAS MOCAS";48840000;231;1;329
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO JUNCO DA LAGE NOVA";"POVOADO JUNCO DA LAJE NOVA - ZONA RURAL";"POVOADO JUNCO DA LAJE NOVA";48840000;232,304;2;585
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO PARELHA";"POVOADO PARELHA - ZONA RURAL";"POVOADO PARELHA";48840000;233,301;2;596
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO CALDEIRAO DOS VAQUEIROS";"POVOADO CALDEIRAO DOS VAQUEIROS - ZONA RURAL";"POVOADO CALDEIRAO DOS VAQUEIROS";48840000;"234,244,308";3;1106
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO AROEIRA";"POVOADO AROEIRA - ZONA RURAL";"POVOADO AROEIRA";48840000;235,302;2;560
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO CAPOEIRAS";"POVOADO CAPOEIRAS - ZONA RURAL";"POVOADO CAPOEIRAS";48840000;236,27;2;760
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO LAGE DA GAMELEIRA";"POVOADO LAGE DA GAMELEIRA - ZONA RURAL";"POVOADO LAGE DA GAMELEIRA";48840000;237;1;403
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO TANQUE DA GAMELEIRA";"POVOADO TANQUE DA GAMELEIRA - ZONA RURAL";"POVOADO TANQUE DA GAMELEIRA";48840000;238;1;408
50;"CANSANÄéO";"PREDIO ESCOLAR MARIA PINHEIRO DAMASCENO";"PRACA MARIA P. DAMASCENO, S/N - ZONA URBANA";"CENTRO";48840000;"183,239,246,251,315";5;1784
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO SITIO DO FELIX";"POVOADO SITIO DO FELIX - ZONA RURAL";"POVOADO SITIO DO FELIX";48840000;240;1;280
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO SAO MIGUEL";"POVOADO SAO MIGUEL - ZONA RURAL";"POVOADO SAO MIGUEL";48840000;241;1;409
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO LAGOA DA BAIXA";"POVOADO LAGOA DA BAIXA - ZONA RURAL";"POVOADO LAGOA DA BAIXA";48840000;242;1;270
50;"CANSANÄéO";"PREDIO ESCOLAR DO POVOADO TAMANDUA";"POVOADO TAMANDUA - ZONA RURAL";"POVOADO TAMANDUA";48800000;259;1;337
50;"CANSANÄéO";"ESCOLA MUNICIPAL PA ALTO BONITO";"ASSENTAMENTO ALTO BONITO - ZONA RURAL";"ASSENTAMENTO ALTO BONITO";48840000;314;1;377
50;"MONTE SANTO";"PRêDIO ESCOLAR PADRE ROMA";"PRAÄA PROF. SALGADO, S/N - ZONA URBANA";"CENTRO";48800000;42,43;2;649
50;"MONTE SANTO";"PRêDIO ESCOLAR ALTO SéO FRANCISCO";"RUA CORONEL JOéO CORDEIRO, S/N - ZONA URBANA";"ALTO SAO FRANCISCO";48800000;44;1;385
50;"MONTE SANTO";"PRêDIO ESCOLAR WALTER CALDAS";"RUA TEIXEIRA DE FREITAS, S/N - ZONA URBANA";"CENTRO";48800000;"45,46,47,54";4;1028
50;"MONTE SANTO";"PRêDIO ESCOLAR AYRTON OLIVEIRA DE FREITAS";"RUA LAURENTINO SILVA, S/N - ZONA URBANA";"CENTRO";48800000;"48,49,124,125";4;1088
50;"MONTE SANTO";"PRêDIO ESCOLAR OTACãLIA CARDOSO DE MATOS";"AVENIDA CENTENÜRIO DA REPñBLICA, S/N - ZONA RURAL";"RUA NOVA";48800000;"50,51,281,307,311";5;1881
50;"MONTE SANTO";"COLEGIO LUIZ EDUARDO MAGALHAES";"RUA LUIZ EDUARDO MAGALHAES, S/N - ZONA URBANA";"CENTRO";48800000;"39,40,41,52,53,146,161,247,249,252,312";11;2764
50;"MONTE SANTO";"PREDIO ESCOLAR JOSE ANDRADE";"POVOADO PEDRA VERMELHA - ZONA RURAL";"POVOADO PEDRA VERMELHA";48800000;"55,56,57,58,59,60,250,299,318";9;3365
50;"MONTE SANTO";"COLEGIO THEODULO ALBUQUERQUE";"RUA NOVA, S/N - ZONA RURAL";"POVOADO PEDRA VERMELHA";48800000;"61,140,156,296";4;974
50;"MONTE SANTO";"PREDIO ESCOLAR DO POVOADO HORIZONTE NOVO";"RUA ANDORINHA, S/N - ZONA RURAL";"POVOADO HORIZONTE NOVO";48800000;"62,63,126,303";4;1230
50;"MONTE SANTO";"PREDIO ESCOLAR DO POVOADO DE ALTO ALEGRE";"PRACA DO COMERCIO, S/N - ZONA RURAL";"POVOADO ALTO ALEGRE";48800000;64,68;2;632
50;"MONTE SANTO";"PRêDIO ESCOLAR MUNICIPAL DO POVOADO ALTO ALEGRE";"PRAÄA DO COMêRCIO, S/N - ZONA RURAL";"POVOADO ALTO ALEGRE";48800000;69;1;329
50;"MONTE SANTO";"PRêDIO ESCOLAR DO POVOADO LAGOA DO MEIO";"RUA MARAVILA, S/N - ZONA RURAL";"POVOADO LAGOA DO MEIO";48800000;70,72;2;673
50;"MONTE SANTO";"PREDIO ESCOLAR DO POVOADO DE SANTA ROSA";"RUA DA IGREJA, S/N - ZONA RURAL";"POVOADO SANTA ROSA";48800000;73;1;313
50;"MONTE SANTO";"CLUBE SOCIAL DE SANTA ROSA";"PRACA DO COMERCIO, S/N - ZONA RURAL";"POVOADO SANTA ROSA";48800000;74;1;306
